"Portal","Job Title","Company","URL","About the job","Pay","Location","Summary","Requirements","Responsibilities","Benefits","Scraped At"
"USAJOBS","Certified Registered Nurse Anesthetist (CRNA)","Veterans Health Administration","https://www.usajobs.gov:443/job/848989800","This is an open continuous announcement until October 26th, 2026. Qualified applicants will be considered and referred as vacancies become available and until positions are filled.","$190128-$275722 PA","Milwaukee, Wisconsin","This is an open continuous announcement until October 26th, 2026. Qualified applicants will be considered and referred as vacancies become available and until positions are filled.","","","","2026-08-10T09:36:00.660672+00:00"
"USAJOBS","SHEET METAL MECHANIC (AIRCRAFT)","Air National Guard Units","https://www.usajobs.gov:443/job/849002400","This National Guard position is for a SHEET METAL MECHANIC (AIRCRAFT), Position Description Number D1371000 and is part of 155TH MXS Nebraska Air National Guard. Selected applicant may be eligible for a recruitment or relocation incentive not to exceed 25% of the annual rate of basic pay. A recruitment or relocation incentive must be negotiated prior to acceptance of the official offer","$28-$36.52 PH","Lincoln, Nebraska","This National Guard position is for a SHEET METAL MECHANIC (AIRCRAFT), Position Description Number D1371000 and is part of 155TH MXS Nebraska Air National Guard. Selected applicant may be eligible for a recruitment or relocation incentive not to exceed 25% of the annual rate of basic pay. A recruitment or relocation incentive must be negotiated prior to acceptance of the official offer","","","","2026-08-10T09:36:00.661417+00:00"
"USAJOBS","Boiler Plant Operator","Veterans Health Administration","https://www.usajobs.gov:443/job/849004500","The employee of this position will perform duties as a Boiler/METASYS Operator/Mechanic in the Utilities Section of Engineering Service at the Central Alabama Veterans Health Care System (CAVHCS), West Campus. The employee will operate and monitor the METASYS energy management system 24 hours a day, seven days a week.","$25.97-$30.29 PH","Montgomery, Alabama","The employee of this position will perform duties as a Boiler/METASYS Operator/Mechanic in the Utilities Section of Engineering Service at the Central Alabama Veterans Health Care System (CAVHCS), West Campus. The employee will operate and monitor the METASYS energy management system 24 hours a day, seven days a week.","","","","2026-08-10T09:36:00.662340+00:00"
"USAJOBS","Physician (Regular Ft) Chief of Diagnostic Services","Veterans Health Administration","https://www.usajobs.gov:443/job/849030000","NOTE: The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below. The Louis A. Johnson VA Medical Center is located in Clarksburg, West Virginia and serves a veteran population of approximately 70,000 in north central West Virginia and adjacent counties in Maryland, Ohio and Pennsylvania.","$270000-$400000 PA","Clarksburg, West Virginia","NOTE: The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below. The Louis A. Johnson VA Medical Center is located in Clarksburg, West Virginia and serves a veteran population of approximately 70,000 in north central West Virginia and adjacent counties in Maryland, Ohio and Pennsylvania.","","","","2026-08-10T09:36:00.663193+00:00"
"USAJOBS","Physician (Psychiatrist)","Veterans Health Administration","https://www.usajobs.gov:443/job/849031400","This position is eligible for the Education Debt Reduction Program (EDRP) a student loan payment reimbursement program. You must meet specific eligibility requirements per VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) & eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after review of the EDRP application. Former EDRP participants ineligible to apply","$204000-$300000 PA","Madison, Wisconsin","This position is eligible for the Education Debt Reduction Program (EDRP) a student loan payment reimbursement program. You must meet specific eligibility requirements per VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) & eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after review of the EDRP application. Former EDRP participants ineligible to apply","","","","2026-08-10T09:36:00.664244+00:00"
"USAJOBS","EMERGENCY RESPONSE DISPATCHER","Commander, Navy Installations Command","https://www.usajobs.gov:443/job/849034400","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","$41179-$74196 PA","Point Loma Complex, San Diego, California","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","","","","2026-08-10T09:36:00.665468+00:00"
"USAJOBS","SECURITY SPECIALIST T32","Air National Guard Units","https://www.usajobs.gov:443/job/849058200","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a SECURITY SPECIALIST T32, PDD2641000 and is part of the AZ 162nd Wing, National Guard.","$75341-$97938 PA","Tucson, Arizona","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a SECURITY SPECIALIST T32, PDD2641000 and is part of the AZ 162nd Wing, National Guard.","","","","2026-08-10T09:36:00.666456+00:00"
"USAJOBS","Nursing Assistant","Veterans Health Administration","https://www.usajobs.gov:443/job/849073800","This Nursing Assistant position will be in Nursing Operations, Residential Rehabilitation Treatment Program (MHRRTP), Acute Physiocratic Unit (APU), Medical Unit (MED), (CLC), and FLOAT (Float Pool). Provides direct patient/resident care under the direction of a Registered Nurse and/or, Licensed Practical Nurse. Performs assigned duties in a manner that promotes quality healthcare, positive and outstanding customer service, and the maintenance of an environment committed to serving the Veteran.","$41562-$67859 PA","Sheridan, Wyoming","This Nursing Assistant position will be in Nursing Operations, Residential Rehabilitation Treatment Program (MHRRTP), Acute Physiocratic Unit (APU), Medical Unit (MED), (CLC), and FLOAT (Float Pool). Provides direct patient/resident care under the direction of a Registered Nurse and/or, Licensed Practical Nurse. Performs assigned duties in a manner that promotes quality healthcare, positive and outstanding customer service, and the maintenance of an environment committed to serving the Veteran.","","","","2026-08-10T09:36:00.667074+00:00"
"USAJOBS","Electronic Industrial Controls Mechanic (12 Month Register)","Defense Logistics Agency","https://www.usajobs.gov:443/job/849085500","This is an open-continuous announcement with an established initial cut-off date of November 12, 2025. Please see the ""How You Will Be Evaluated"" section for more information. See below for important information regarding this job.","$29.99-$34.99 PH","New Cumberland Defense Logistics Center, Pennsylvania","This is an open-continuous announcement with an established initial cut-off date of November 12, 2025. Please see the ""How You Will Be Evaluated"" section for more information. See below for important information regarding this job.","","","","2026-08-10T09:36:00.668144+00:00"
"USAJOBS","Food Service Worker","Veterans Health Administration","https://www.usajobs.gov:443/job/849106300","This Food Service Worker position is located within the Nutrition & Food Service at the VA Medical Center in Oklahoma City, OK.","$18.95-$22.09 PH","Oklahoma City, Oklahoma","This Food Service Worker position is located within the Nutrition & Food Service at the VA Medical Center in Oklahoma City, OK.","","","","2026-08-10T09:36:00.668840+00:00"
"USAJOBS","Senior Social Worker (Post 9/11 M2VA Military 2 VA Case Manager) - EDRP Approved","Veterans Health Administration","https://www.usajobs.gov:443/job/849114400","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","$92869-$120734 PA","Laredo, Texas","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","","","","2026-08-10T09:36:00.669347+00:00"
"USAJOBS","Housekeeping Aid","Veterans Health Administration","https://www.usajobs.gov:443/job/849117300","This position is located within the Environmental Management Services Division of a VA Medical Center. This position is under the direct supervision of the Housekeeping Supervisor or designee. This position performs both janitorial and custodial services at the VA Medical Center located in Grand Junction, Colorado.","$18.04-$21.05 PH","Grand Junction, Colorado","This position is located within the Environmental Management Services Division of a VA Medical Center. This position is under the direct supervision of the Housekeeping Supervisor or designee. This position performs both janitorial and custodial services at the VA Medical Center located in Grand Junction, Colorado.","","","","2026-08-10T09:36:00.670466+00:00"
"USAJOBS","Housekeeping Aid","Veterans Health Administration","https://www.usajobs.gov:443/job/849117700","This position is located within the Environmental Management Services Division of a VA Medical Center. This position is under the direct supervision of the Housekeeping Supervisor or designee. This position performs both janitorial and custodial services at the VA Medical Center located in Denver and Pueblo, Colorado.","$20.9-$24.38 PH","Multiple Locations","This position is located within the Environmental Management Services Division of a VA Medical Center. This position is under the direct supervision of the Housekeeping Supervisor or designee. This position performs both janitorial and custodial services at the VA Medical Center located in Denver and Pueblo, Colorado.","","","","2026-08-10T09:36:00.671201+00:00"
"USAJOBS","Food Service Worker","Veterans Health Administration","https://www.usajobs.gov:443/job/849121200","Food Service Workers perform tasks with several steps or a sequence of tasks that requires attention to work operations. They follow set procedures in accomplishing repetitive assignments and follow an established sequence of work such as working in the dish room, passing trays, portioning cold foods and dipping hot foods. This position is located at VA Medical Center in Grand Junction, CO.","$18.04-$21.05 PH","Grand Junction, Colorado","Food Service Workers perform tasks with several steps or a sequence of tasks that requires attention to work operations. They follow set procedures in accomplishing repetitive assignments and follow an established sequence of work such as working in the dish room, passing trays, portioning cold foods and dipping hot foods. This position is located at VA Medical Center in Grand Junction, CO.","","","","2026-08-10T09:36:00.671979+00:00"
"USAJOBS","Child and Youth Program Assistant (Leader Level)","U.S. Air Forces, Europe","https://www.usajobs.gov:443/job/849140600","This position is at the Child Development Center, Geilenkirchen AB, Germany. This is a Regular Part-Time position (20-34 hours per week). Work schedule is Monday through Friday, including occasional weekends, nights, and holidays. Military Spouse Preference is lost if selected for this position.","$22.82-$22.82 PH","Geilenkirchen, Germany","This position is at the Child Development Center, Geilenkirchen AB, Germany. This is a Regular Part-Time position (20-34 hours per week). Work schedule is Monday through Friday, including occasional weekends, nights, and holidays. Military Spouse Preference is lost if selected for this position.","","","","2026-08-10T09:36:00.672950+00:00"
"USAJOBS","IT SPECIALIST (NETWORK) (TITLE 32)","Air National Guard Units","https://www.usajobs.gov:443/job/849162500","This is a National Guard Title 32 Excepted Service Position. This position is a Temporary GS-2210-11 IT SPECIALIST (NETWORK) (TITLE 32), Position Description Number D1560P01and is part of the MO 131st Bomb Wing. This is a non-bargaining position. SEE NOTES UNDER CONDITIONS OF EMPLOYMENT BELOW.","$75815-$98554 PA","Jefferson Barracks, Missouri","This is a National Guard Title 32 Excepted Service Position. This position is a Temporary GS-2210-11 IT SPECIALIST (NETWORK) (TITLE 32), Position Description Number D1560P01and is part of the MO 131st Bomb Wing. This is a non-bargaining position. SEE NOTES UNDER CONDITIONS OF EMPLOYMENT BELOW.","","","","2026-08-10T09:36:00.673701+00:00"
"USAJOBS","Primary Care Physician EDRP Authorized","Veterans Health Administration","https://www.usajobs.gov:443/job/849173100","Eligible for the Education Debt Reduction Program (EDRP), student loan payment reimbursement program. You must meet specific eligibility requirements per VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) & eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services office after review of the EDRP application. Former EDRP participants ineligible to apply.","$220000-$250000 PA","Providence, Rhode Island","Eligible for the Education Debt Reduction Program (EDRP), student loan payment reimbursement program. You must meet specific eligibility requirements per VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) & eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services office after review of the EDRP application. Former EDRP participants ineligible to apply.","","","","2026-08-10T09:36:00.674538+00:00"
"USAJOBS","Staff Psychologist (BHIP) - EDRP/Recruitment/Relocation Approved","Veterans Health Administration","https://www.usajobs.gov:443/job/849186600","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","$88479-$163941 PA","El Paso, Texas","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","","","","2026-08-10T09:36:00.675721+00:00"
"USAJOBS","Medical Instrument Technician (Anesthesia)","Veterans Health Administration","https://www.usajobs.gov:443/job/849192200","The Medical Instrument Technician (Anesthesia) at the VA Southern Nevada Healthcare System, Anesthesiology Service, Technical Section provides technical support to anesthesiology staff necessary for the safe and efficient delivery of anesthesiology staff necessary for the safe and efficient delivery of anesthesia services in the operating rooms, recovery room, Special Procedures Unit, Cardiac Catheterization Lab, and Radiology.","$56515-$73475 PA","Las Vegas, Nevada","The Medical Instrument Technician (Anesthesia) at the VA Southern Nevada Healthcare System, Anesthesiology Service, Technical Section provides technical support to anesthesiology staff necessary for the safe and efficient delivery of anesthesiology staff necessary for the safe and efficient delivery of anesthesia services in the operating rooms, recovery room, Special Procedures Unit, Cardiac Catheterization Lab, and Radiology.","","","","2026-08-10T09:36:00.676878+00:00"
"USAJOBS","ENGINEER/SCIENTIST","Naval Sea Systems Command","https://www.usajobs.gov:443/job/849215100","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","$101401-$156755 PA","Dahlgren, Virginia","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","","","","2026-08-10T09:36:00.678286+00:00"
"USAJOBS","Housekeeping Aid","Veterans Health Administration","https://www.usajobs.gov:443/job/849218100","This position is located within the Environmental Management Services Division of a VA Medical Center. This position is under the direct supervision of the Housekeeping Supervisor or designee. This position performs both janitorial and custodial services at the VA Medical Center located in Oklahoma City, OK.","$18.95-$22.09 PH","Oklahoma City, Oklahoma","This position is located within the Environmental Management Services Division of a VA Medical Center. This position is under the direct supervision of the Housekeeping Supervisor or designee. This position performs both janitorial and custodial services at the VA Medical Center located in Oklahoma City, OK.","","","","2026-08-10T09:36:00.679182+00:00"
"USAJOBS","SHEET METAL MECHANIC (AIRCRAFT) (Title 32)","Air National Guard Units","https://www.usajobs.gov:443/job/849230300","This position is part of the 149th Maintenance Squadron located in San Antonio, TX. . Its primary purpose is to accomplish the inspection, repair, modification, installation and troubleshooting of sheet metal, fiberglass, bonded honeycomb and other structural materials and components as well as treatment and painting of missiles, aircraft powered and non powered Aerospace Ground Equipment (AGE), and monitoring aircraft and equipment washing. Texas is one of 9 states with NO state income tax.","$31.42-$36.64 PH","Kelly AFB, Texas","This position is part of the 149th Maintenance Squadron located in San Antonio, TX. . Its primary purpose is to accomplish the inspection, repair, modification, installation and troubleshooting of sheet metal, fiberglass, bonded honeycomb and other structural materials and components as well as treatment and painting of missiles, aircraft powered and non powered Aerospace Ground Equipment (AGE), and monitoring aircraft and equipment washing. Texas is one of 9 states with NO state income tax.","","","","2026-08-10T09:36:00.679963+00:00"
"USAJOBS","Physician (Regular FT) Cardiologist Non-Invasive EDRP & Recruitment Incentive Authorized","Veterans Health Administration","https://www.usajobs.gov:443/job/849239600","Eligible for Education Debt Reduction Program (EDRP) a student loan payment reimbursement program. Must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Approval award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application Recruitment/ Relocation Incentive: Authorized","$350000-$375000 PA","Providence, Rhode Island","Eligible for Education Debt Reduction Program (EDRP) a student loan payment reimbursement program. Must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Approval award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application Recruitment/ Relocation Incentive: Authorized","","","","2026-08-10T09:36:00.681163+00:00"
"USAJOBS","ENGINEER/SCIENTIST","Naval Sea Systems Command","https://www.usajobs.gov:443/job/849247100","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","$101401-$156755 PA","Dahlgren, Virginia","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","","","","2026-08-10T09:36:00.682387+00:00"
"USAJOBS","Food Service Worker","Veterans Health Administration","https://www.usajobs.gov:443/job/849268600","This position is located in the Nutrition and Food Service of the VA Providence Healthcare System. This position is a permanent, full-time position at 40 hours per week. Many Vacancies in Providence, RI DIRECT HIRE AUTHORITY: This position is being filled using Direct-Hire Authority (5 CFR 337.205 (b)""(1)-(4)"" for this occupation. THIS OPEN & CONTINUOUS ANNOUNCEMENT (OCA) ESTABLISHES A STANDING REGISTER OF ELIGIBLE APPLICANTS.","$21.4-$24.96 PH","Providence, Rhode Island","This position is located in the Nutrition and Food Service of the VA Providence Healthcare System. This position is a permanent, full-time position at 40 hours per week. Many Vacancies in Providence, RI DIRECT HIRE AUTHORITY: This position is being filled using Direct-Hire Authority (5 CFR 337.205 (b)""(1)-(4)"" for this occupation. THIS OPEN & CONTINUOUS ANNOUNCEMENT (OCA) ESTABLISHES A STANDING REGISTER OF ELIGIBLE APPLICANTS.","","","","2026-08-10T09:36:00.683312+00:00"
"USAJOBS","Dietitian (Clinical)","Veterans Health Administration","https://www.usajobs.gov:443/job/849285200","Clinical Dietitians providing Home Based Primary Care (HBPC) coordinate nutritional care of Veterans with other health care providers, the Veteran, the Veteran's caregiver, and the community. They interpret research and utilize whole health principles to develop patient-centered goals and improve outcomes. Clinical Dietitians providing HBPC collaborate with the Food Operations Section to enhance the Veterans' dining experience and ensure patient satisfaction.","$50706-$97560 PA","Corpus Christi, Texas","Clinical Dietitians providing Home Based Primary Care (HBPC) coordinate nutritional care of Veterans with other health care providers, the Veteran, the Veteran's caregiver, and the community. They interpret research and utilize whole health principles to develop patient-centered goals and improve outcomes. Clinical Dietitians providing HBPC collaborate with the Food Operations Section to enhance the Veterans' dining experience and ensure patient satisfaction.","","","","2026-08-10T09:36:00.684314+00:00"
"USAJOBS","MANAGEMENT ANALYST T32","Army National Guard Units","https://www.usajobs.gov:443/job/849316000","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a MANAGEMENT ANALYST T32, PDD1256000 and is part of the AZ SMM, National Guard.","$64564-$83938 PA","Phoenix, Arizona","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a MANAGEMENT ANALYST T32, PDD1256000 and is part of the AZ SMM, National Guard.","","","","2026-08-10T09:36:00.685401+00:00"
"USAJOBS","POLICE OFFICER T32","Air National Guard Units","https://www.usajobs.gov:443/job/849320000","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a POLICE OFFICER T32, PDD2156000 and is part of the AZ 162nd Wing, National Guard.","$66171-$86029 PA","Tucson, Arizona","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a POLICE OFFICER T32, PDD2156000 and is part of the AZ 162nd Wing, National Guard.","","","","2026-08-10T09:36:00.685887+00:00"
"USAJOBS","POLICE OFFICER T32","Air National Guard Units","https://www.usajobs.gov:443/job/849329400","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a POLICE OFFICER T32, PDD2155000 and is part of the AZ 161st Air Refueling Wing, National Guard.","$55690-$72394 PA","Phoenix, Arizona","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a POLICE OFFICER T32, PDD2155000 and is part of the AZ 161st Air Refueling Wing, National Guard.","","","","2026-08-10T09:36:00.686397+00:00"
"USAJOBS","Materials Handler (Forklift Operator)","Defense Commissary Agency","https://www.usajobs.gov:443/job/849340100","About the Position: This is an open continuous announcement. The initial cutoff date for referral is 17 November 2025. After this date additional referral lists will be created as vacancies are available. If you are referred and not selected or receive a letter indicating you were ineligible because of missing documents you must complete a new application package for this vacancy to receive further consideration.","$22.1-$25.78 PH","Kaiserslautern, Germany","About the Position: This is an open continuous announcement. The initial cutoff date for referral is 17 November 2025. After this date additional referral lists will be created as vacancies are available. If you are referred and not selected or receive a letter indicating you were ineligible because of missing documents you must complete a new application package for this vacancy to receive further consideration.","","","","2026-08-10T09:36:00.686980+00:00"
"USAJOBS","INDUSTRIAL HYGIENIST/ CHEMICAL ENGINEER (INTERDISCIPLINARY)","U.S. Pacific Fleet","https://www.usajobs.gov:443/job/849350100","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer. SALARY RANGES: GS-05: $45,331 - $58,925 GS-07: $56,153 - $73,003","$45331-$73003 PA","Bremerton, Washington","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer. SALARY RANGES: GS-05: $45,331 - $58,925 GS-07: $56,153 - $73,003","","","","2026-08-10T09:36:00.687982+00:00"
"USAJOBS","Environmental Services Technician","Veterans Health Administration","https://www.usajobs.gov:443/job/849365900","This position is located within the Environmental Management Services Division of a VA Medical Center. This position is under the direct supervision of the Housekeeping Supervisor or designee. This position performs both janitorial and custodial services at the VA Medical Center located in Charleston, South Carolina.","$18.35-$21.4 PH","Charleston, South Carolina","This position is located within the Environmental Management Services Division of a VA Medical Center. This position is under the direct supervision of the Housekeeping Supervisor or designee. This position performs both janitorial and custodial services at the VA Medical Center located in Charleston, South Carolina.","","","","2026-08-10T09:36:00.689045+00:00"
"USAJOBS","Dental Laboratory Technician","Veterans Health Administration","https://www.usajobs.gov:443/job/849385800","This position is in the Dental Clinic at the Washington DC VA Medical Center (DC VAMC). The Dental clinic provides General Dentistry as well as specialty care in Prosthodontics, Periodontics, Endodontics and Oral Surgery for eligible outpatient, inpatient, community living center (CLC) and homeless Veterans.","$63307-$90898 PA","Washington, District of Columbia","This position is in the Dental Clinic at the Washington DC VA Medical Center (DC VAMC). The Dental clinic provides General Dentistry as well as specialty care in Prosthodontics, Periodontics, Endodontics and Oral Surgery for eligible outpatient, inpatient, community living center (CLC) and homeless Veterans.","","","","2026-08-10T09:36:00.689807+00:00"
"USAJOBS","PTSD Psychologist - Evidence Based Psychotherapy-EDRP-Recruitment/Relocation Incentives","Veterans Health Administration","https://www.usajobs.gov:443/job/849389800","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","$84114-$155852 PA","Corpus Christi, Texas","This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.","","","","2026-08-10T09:36:00.690617+00:00"
"USAJOBS","PHYSICAL SCIENCE TECHNICIAN","United States Fleet Forces Command","https://www.usajobs.gov:443/job/849440900","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer. GS-4: $45,885-$59,657 GS-5: $51,336-$66,731 GS-6: $57,226-$74,391","$45885-$74391 PA","Kittery, Maine","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer. GS-4: $45,885-$59,657 GS-5: $51,336-$66,731 GS-6: $57,226-$74,391","","","","2026-08-10T09:36:00.691793+00:00"
"USAJOBS","PHYSICAL SCIENCE TECHNICIAN","United States Fleet Forces Command","https://www.usajobs.gov:443/job/849443100","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer. GS-10: $85,659 - $111,352 GS-9: $77,785 - $101,119 GS-8: $70,425 - $91,559 GS-7: $63,592 - $82,674","$63592-$111352 PA","Kittery, Maine","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer. GS-10: $85,659 - $111,352 GS-9: $77,785 - $101,119 GS-8: $70,425 - $91,559 GS-7: $63,592 - $82,674","","","","2026-08-10T09:36:00.692989+00:00"
"USAJOBS","Boiler Plant Operator","Veterans Health Administration","https://www.usajobs.gov:443/job/849493100","The Boiler Plant Operator position is located in the Engineering Service of the VA Medical Center in Memphis, TN and is assigned to the operations, maintenance and repair of the Boiler Operator.","$27.41-$31.94 PH","Memphis, Tennessee","The Boiler Plant Operator position is located in the Engineering Service of the VA Medical Center in Memphis, TN and is assigned to the operations, maintenance and repair of the Boiler Operator.","","","","2026-08-10T09:36:00.694155+00:00"
"USAJOBS","ENGINEERING TECHNICIAN","U.S. Pacific Fleet","https://www.usajobs.gov:443/job/849503300","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","$62187-$108029 PA","Bremerton, Washington","This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","","","","2026-08-10T09:36:00.694731+00:00"
"USAJOBS","Criminal Investigator (Special Agent) (Open Continuous Announcement)","Bureau of Alcohol, Tobacco, Firearms and Explosives","https://www.usajobs.gov:443/job/849529300","ATF is a law enforcement agency in the U.S. Department of Justice that protects our communities from violent criminals/criminal organizations, illegal use/trafficking of firearms, illegal use/storage of explosives, acts of arson/bombings, acts of terrorism, and illegal diversion of alcohol/tobacco products. We partner with communities, industries, law enforcement, and public safety agencies to safeguard the public through information sharing, training, research, & technology. Visit www.atf.gov.","$84601-$156755 PA","Washington, District of Columbia","ATF is a law enforcement agency in the U.S. Department of Justice that protects our communities from violent criminals/criminal organizations, illegal use/trafficking of firearms, illegal use/storage of explosives, acts of arson/bombings, acts of terrorism, and illegal diversion of alcohol/tobacco products. We partner with communities, industries, law enforcement, and public safety agencies to safeguard the public through information sharing, training, research, & technology. Visit www.atf.gov.","","","","2026-08-10T09:36:00.695780+00:00"
